mu_s,mu_θ,mu_c,mu_∆c,mu_v_x,mu_v_y,mu_t_v,mu_t_a,mu_t_j,mu_ω,std_s,std_θ,std_c,std_∆c,std_v_x,std_v_y,std_t_v,std_t_a,std_t_j,std_ω,min_s,min_θ,min_c,min_∆c,min_v_x,min_v_y,min_t_v,min_t_a,min_t_j,min_ω,max_s,max_θ,max_c,max_∆c,max_v_x,max_v_y,max_t_v,max_t_a,max_t_j,max_ω,maxMinusMin_s,maxMinusMin_θ,maxMinusMin_c,maxMinusMin_∆c,maxMinusMin_v_x,maxMinusMin_v_y,maxMinusMin_t_v,maxMinusMin_t_a,maxMinusMin_t_j,maxMinusMin_ω
504.53673739255515,457.7721442113125,25.911802513204695,130.81899792013186,1515.3685988734362,1304.7327331677773,413.6357641916576,22855.68119813927,466024.60106121586,448.81584217399336,142.45238018817275,18.159928848827246,0.4175208091028853,1.1045553569531494,103.99354368915462,325.25504143383284,328.7356151686029,10441.683172224455,217544.7758899944,11.90557059417022,285.243755409299,443.66649889120674,171.46526303078795,1542.1424739492559,10775.67557878637,16256.952993369569,1.825026146872954,189277.97393719168,6554276.854944779,438.7618345824203,678.6199230791858,483.7710933332227,2.2336460688968396,0.1970038011068335,425.66454989652084,1149.2793399236552,1136.3505654872995,37422.03828829162,360344.5561280605,463.1805267584648,393.3761676698868,57.163501108793184,1.6267796078053196,4.402905095396331,411.3620066944359,1118.1327981936493,1139.4241358847246,42495.92589901399,960340.7080458128,38.51816541757972
561.4816604890462,507.9361177087405,26.966607141688424,131.3229199663561,1249.6614372382512,855.6063329787039,225.53198583820566,19795.703568284494,500732.6794755307,494.59776756609654,208.59160109068256,5.291257857733328,3.1862600569223853,0.9054458997845777,330.79423885743665,187.39055386118963,338.5900763377073,3704.4195667806594,35355.61882941501,10.20868979585333,0.0,507.11,170.4578234345121,1544.8854449197693,9965.102638578337,15848.973606692925,0.9724881699130626,187448.12042913926,7062474.84078881,483.56,704.0369308495116,509.5658342754464,10.510840514710347,2.3014630351409497,113.73794410576237,169.87274354151663,901.7069334727181,8760.019949527163,47029.68808393664,502.4078274097852,704.0369308495116,19.51474094222357,10.911413649894689,3.7643933589171237,910.008341111709,546.7055884881532,905.633041847103,15663.761068301956,138827.85415765783,32.94730065132046
298.3720203006512,555.0239638123676,23.988028778548966,131.4255327659994,1223.4166911099032,682.829581298728,338.94136833007093,19171.92632885378,613840.8255001074,545.5363689827875,154.300477969797,21.054943892532076,4.32217501732329,1.5096577060204337,252.7322011598459,296.56662093641074,340.1275506594249,8720.098116138588,375747.1301830285,19.03865817036017,123.4908903522847,526.9663448006362,151.1494394937133,1545.3056466984535,9953.680727892011,14945.564524358871,15.845504068124047,171928.50085705108,6941672.521699126,519.6729567936584,570.3937236681344,579.3444941001677,0.6073183223704028,6.802075021114606,146.76869024695566,243.94010228517692,1506.7472099836327,28639.743865505334,1630604.0667640215,568.3806300000142,446.9028333158497,69.43705596630878,20.316275398353564,7.844803566206398,954.460997939228,1524.182029565868,1495.8003024598067,51063.10455636831,1843204.551927426,62.807146447891114
542.9390945317053,638.9636289524478,26.209787267567403,131.1391760948638,1621.538900585643,1142.455605454072,327.45332503294264,15292.741592242432,489868.9840804107,612.0657172818335,193.76777119248055,25.58364659753265,1.0262633333423383,0.1545659492624844,221.1497960405729,247.1666409219138,323.2923870842464,19168.342030027026,274676.91041537677,23.852290119035953,126.9212354178764,602.6834007669449,171.44340837670381,1546.0344033481342,10768.095987429191,16227.576711277696,4.9724881699130625,106491.6869119012,6202251.717061551,582.5019919182746,735.6147089339636,672.5977208263497,4.978307135870047,0.477664501072472,847.6828966097739,1133.1754936888285,1376.7447589896158,10963.553904496177,728307.8123310544,646.8525252997207,608.6934735160871,86.97322672618202,4.393295328862676,0.7916363964836264,840.9599447648667,1131.4052340506958,1376.6708673640007,98823.72854050904,1680329.1021320336,78.45000662298139
520.810364616963,710.2484150343795,25.26113171327073,130.8889470075165,1274.614635585431,706.7806004643226,240.04797116694832,19950.100349828896,498120.3260690514,688.3713980753507,122.9314261534352,12.826365951842112,1.7835104280448604,1.0083077535593183,162.52789189112158,213.5877133640982,262.9494428208243,1995.7877719223977,31798.671546860125,17.59364796548447,390.9194290387727,695.51,167.15937992969737,1543.0771563556311,10182.1935484048,15570.064516155744,1.3867017322861577,189503.76312998988,7096776.698727667,665.6800000000001,732.6834241335066,714.965188792713,5.178051907044747,0.9324094954998321,34.097108595379304,32.25806451618203,902.7125862613166,3167.3386460830716,53929.31730851464,706.5498705652284,341.7639950947339,36.51409545949025,8.87706854704384,4.20362838341417,613.2765957748622,688.0,906.2244810733283,8015.437064007239,111425.625443378,54.96934380676362
604.2645181332628,747.3470538507519,26.032900243127422,131.19650406970098,1513.5032984894015,1205.9271569218763,341.86019489659947,20261.662607382623,502142.7328962616,728.8928040255058,123.97188588067932,16.17642983985075,0.5351424025835106,0.1231220460631637,219.09485376187013,415.620708677728,446.8800071345116,4451.288465091535,60573.6375423424,10.955541975270723,394.5072876386442,732.5697505140172,171.466728411642,1546.3909233967731,10774.1935484048,16247.002569255537,7.7827378458197165,185665.4445213049,6996919.343820625,720.7193586192582,731.9234932696177,766.6160719963497,2.420351266078499,0.4598606931241787,785.5477862502856,1270.7901746079858,1236.355243968393,8747.852929037843,91359.09514061654,740.9312465018694,337.4162056309735,51.105228149109735,1.8120194241329364,0.4173125398963522,772.7272734297686,1249.5940569920112,1233.4711026668715,17434.269955647018,248712.75818252173,34.311361124146515
400.4496634576907,824.1026337115383,24.762812831680762,131.0658232150168,1299.0118291761596,692.9681186208957,242.89438630605494,19973.657347104618,456041.84819720295,799.2524479360702,130.44141822422208,30.82196746226206,1.8176898176673821,0.6512539866426441,162.6600408878065,265.8009343444062,306.25498862940844,9004.967323978357,258750.04243874343,24.262687688754102,271.82715096178305,783.7517505543967,161.95822725805945,1543.8718103494755,9976.321206281707,15002.745364548746,1.9724881699130625,172100.83907726756,5966801.013337635,761.3038629410108,731.1641402585332,867.7783885512243,1.7262793308474853,1.1488840275575531,33.09078309763501,39.014821275221365,1482.4966448186353,36479.39938324942,373513.804542395,832.1492279606086,459.3369892967501,101.08554466360488,10.626448642484473,3.625448921627501,818.1426124002105,1262.0759083660382,1485.4227531930203,58730.42185389591,1560985.7980672903,84.9448382611331
375.5444353062873,895.2642478275744,28.031534833090067,135.51215639871543,1869.915690711519,1613.8563884396476,876.0251824324477,24831.59215124169,654329.1658896373,845.7297156305506,202.12571751736672,11.120768120160829,5.582543889185918,9.612039301671643,489.6227476535907,653.726013799241,779.9681708666429,8619.612823023725,340452.80969777587,4.823180039345901,0.0,890.9753981633975,170.81427472730607,1546.2714935307445,10773.879379381857,16257.7503471328,0.41679026303826616,193242.5794143875,7156762.940509552,847.4955953216005,643.3513814394122,905.1661200686129,16.661300371486426,27.921108402661602,1262.820528446489,1634.4086004277567,1798.51480119014,21617.122971811394,984968.6280697729,847.8299302290139,643.3513814394122,31.24962857199273,16.705422213876805,27.997990115462656,1250.3141846489164,1602.464704934519,1802.9966074713996,22726.40510533796,982478.694422751,14.433808148948742
415.169245662848,930.7109054319484,25.60968269704556,131.12322079494112,1092.0591671444377,333.5792293756191,995.0393139685344,15273.961853495748,940151.9460687822,873.0851711116901,152.65989293290875,10.223566673094538,0.3101359767768009,0.00620840304486013,546.4529803630572,830.7781267536517,645.736962379477,30140.52030599072,1472792.592041489,8.072814433052548,258.7740327003465,922.3325201696906,171.03259148633435,1546.4125543260625,9649.193548405176,14133.064516156453,193.50481045508369,124353.7370140699,6037817.577550283,865.0714979220531,645.501355536919,937.406937953675,1.5349058848907295,0.0898086736804339,1140.7825978612875,1065.4334197215935,2399.49689933373,59450.35381191505,3773801.1750901532,879.2261326556855,386.72732283657257,32.13332445076162,1.3607109682528198,0.025629591163410702,2252.962085040395,3158.1753552047016,2210.8906854229444,129448.4783457592,4890256.604402401,28.2541079751677
331.89158223507627,965.441102906912,24.44716270429713,135.21368450785243,1395.559477569506,991.7891507729971,303.32741131783547,21368.165509433795,506708.9177056288,911.6528486306735,65.99556910503611,10.003383991977586,7.325121835320925,15.803383074228027,156.93122418621894,452.92571150845805,374.7876910134576,5397.794009343271,76035.38453381656,13.366674189870004,250.69702830308935,960.2205468408122,142.61196097408921,1545.409041694492,10443.918318743976,15707.605800054369,1.9724881699130625,190949.71913908262,6983331.356521638,899.5551395811976,423.8171775659878,972.7489232785555,6.483976696725068,65.36004455076697,406.437534097078,1500.343170899031,1515.0108110475278,20468.854523811297,188002.507461924,920.0575874128541,173.12014926289842,29.587283104520566,34.73041229233229,66.2993780998203,723.8922509373855,2018.5438224842233,1517.9369194219128,23870.996932642734,358944.15780281636,34.60192107319176
269.74913891073504,989.6408194125319,25.80939969699597,131.08528276693715,1552.564840691513,1358.899520099167,476.3674323204222,21537.023704036474,505926.217188867,930.6012439752404,153.06208562840436,7.714938061262146,0.35134763655185736,0.06345103624183497,199.9605663338879,560.4201782265989,587.2181006652917,3529.2238148115466,3512.2761933691954,1.1978351016755966,0.0,989.8258460138868,171.48595485865968,1546.2647236265502,10774.1935484048,16234.000345039183,2.759944616294592,194708.94428043198,7156787.029865356,934.1907353332584,468.2104227801855,993.6608219034354,1.5289851795668987,0.0908438136932653,503.7296041758994,1332.258065698028,1384.6751794230058,9249.096743702028,11711.410776329025,923.1905538546429,468.2104227801855,20.89388255632582,0.9014268906036633,0.1744954306884835,490.9090913553824,1324.0641722984067,1386.8138313510092,8892.014011184103,9197.387773503344,3.0992917629197336
588.5514073537299,1015.393423824498,25.30510488873553,131.2219134139779,1311.3063052435173,1126.1400963187668,278.33120096381754,19721.039248903795,565115.465198734,948.9561216424034,46.1053406928667,8.822807688110045,1.495736378636664,0.2704527928470199,202.434311407392,213.33350596303293,237.32761628036155,4712.59925366867,166821.27758429,10.680903002034215,522.690156785069,1016.5164649728226,166.06633347081905,1546.361618661188,10214.560520881765,16210.064516155744,13.621346110060589,183740.07363250438,7112515.9692425765,940.5390618274532,647.63338394496,1023.8510933332229,1.3567413047070591,1.0569093524054867,230.76923076922668,747.8543947915398,903.516093088184,7038.330061402198,613965.3323239428,959.3005267584649,124.94322715989097,24.393535027177563,6.148804403584469,1.0436659347628003,777.5817454717459,763.5963302753578,894.7933435224213,17650.117976811878,655722.3699438968,32.86093817254698
664.0807345054377,1053.4570713472842,26.97263705581706,132.4647596804782,1544.3083361199263,910.9298866546063,154.4817788299014,14499.188469893968,595097.3755886733,985.8843787970138,30.033781958296114,10.623164511092993,3.119050458723864,3.297421551084489,249.57491652067816,28.246301886839028,248.4262575139819,15094.279535452582,286510.82203609287,7.8569068081700495,628.530031104322,1041.7619663271735,171.3515009799383,1544.239217900875,10759.236283447535,16191.397849489143,0.9724881699130626,141364.1428064246,7014942.450509303,978.1676370760242,714.0308116601132,1061.7193148385277,12.156491602651668,11.353315156185571,946.1538461529308,94.75806451621668,930.7851481325731,2525.9256531531455,1012934.806988778,992.1741302880711,85.50078055579115,37.01625517813136,11.663387192409829,13.462472498856064,948.2905982896791,129.16666666663562,934.711256506958,55513.644394642586,1152265.3633420053,28.10596645358214
560.0090066888218,1119.5998764459816,24.278113714428965,130.83037081703475,1391.066532678488,712.8430025269334,304.57493075737136,22132.28816797708,521545.06132806226,1046.2651641018642,103.26693844375994,25.246425146393445,6.313165910290973,2.817397467079855,165.96759839331847,434.52012530490856,402.50989840463416,11896.639458658214,194108.22184092124,23.53767127131799,427.4774847872108,1079.1780026035476,138.28439810907372,1532.245637426591,10382.1935484048,14642.67990077119,0.9724881699130626,172141.01313120348,6640708.957711749,1012.272446978261,757.3803535872844,1143.1710933332229,3.0875773153213784,2.4204232416034452,358.27505827501966,774.1935483870083,1644.4915363512334,53684.72769283727,685269.0916585987,1072.340526758465,329.9028688000736,81.0519973964524,35.66157577594411,16.523161058557772,737.4545454545026,2357.3200992553802,1648.4176447256184,75895.57610954785,1198833.1408093804,74.16755302173942
696.3988465935314,1270.1948407906714,26.055423901952594,131.18668805465282,1442.2774130007645,958.4640805428298,288.23952449414,19114.578344513015,515092.64289543725,1201.4897211761306,384.5345748229716,72.99168282270573,2.078748917355416,0.7107070446094348,430.3338945104871,193.83470385286307,376.00591542614217,12641.804414309354,293233.7613444578,70.47708357095826,161.0496817755316,1166.51,165.1459475611747,1545.1037814572624,9548.387096792132,15799.348919825507,0.24150349469394403,104930.22581131099,6193444.518950397,1092.7200000000003,1170.8121113141938,1394.3710933332227,14.892705630216565,3.481577537211732,1800.0545553732804,968.4282772819153,2012.6516943706122,52381.11724978347,2135368.9200500688,1323.540526758465,1009.7624295386622,244.91999999999985,20.605154638738327,4.72617132349489,3013.040494165433,1394.8858090959711,2017.3087874202163,141802.75298638653,3096197.4079622016,244.91999999999985
724.08066810657,1442.2814286988564,26.79355281849704,132.72209955405285,1085.1183817473247,825.5558230517322,414.38778570229533,23270.0224321525,616042.5822797326,1378.6841760114448,215.98662124562642,23.31024705316443,4.290834889428194,7.605040263299477,620.2476819135713,141.97125189426475,574.3320383467401,21255.977222521604,506381.1733222405,25.070288943612223,524.9152312516756,1413.0,168.83683421609078,1536.6136804475907,8537.63440862028,15883.064516156202,3.5780394453770517,171277.3249215305,6160137.195220722,1342.6091835550728,1170.6532364453617,1476.1217505543968,20.745608592357208,38.948368492461825,343.09574217828833,407.25806451572373,2251.8067298780716,83176.93580154447,1842703.6860430979,1406.7240798271987,645.7380051936861,80.18065722117399,22.767170945962885,48.68306328841658,2566.8343691422915,749.9999999990835,2253.1272869769928,106251.47242792805,2836839.4976849062,78.21436951366104
725.5309814259082,1509.3121616845754,27.585584496339308,132.92409698414352,1409.7754764621725,1230.5278515200932,355.1336060206674,18616.395739203926,472945.6160708361,1435.9500816888092,80.94030796022952,13.392630793967788,4.795354580291659,6.165535008267063,166.9345274189622,383.7666913632609,380.22772857694537,11151.102784173345,186656.1743448752,15.266894658528855,619.9354805139,1499.3500000000001,171.46997774998493,1543.5389262480703,10419.35483872745,16258.064516155744,1.0774605456036688,159130.10866072084,6665909.159294389,1425.5600000000002,832.5989430692307,1521.541093333223,19.03352291954947,22.72399057883409,251.35262291224066,1290.3225806449743,1302.2222522289017,17829.93800446983,282499.3745523087,1456.9663282916408,212.66346255533074,39.25,18.42194173926099,25.533439574309092,593.3708197690753,1258.0645161287923,1306.043388227596,53051.690891663035,770863.22212045,45.50580153317583
754.2365671707696,1556.275554484334,24.51012658040971,131.69827825004208,1260.9894190795335,911.7214715887553,128.32853748841814,19684.646933449945,504002.99456297676,1488.0741686291462,45.863182528951185,12.397408615962881,2.069517617953242,1.6409688732592533,110.69459181979089,35.42624258985299,110.6856247405375,1316.992398271837,17601.404727194804,11.41031947592035,697.4883511572075,1544.88,164.47875679426696,1545.8468554817994,10387.096774211326,16166.321396889696,0.9724881699130626,191868.6754965789,7116278.498721685,1477.3084771283138,831.194922987382,1570.2110933332228,0.9201194267658671,6.162608208121352,12.820512820517006,90.39759939990395,382.1706658190897,2549.760176563641,32819.19940508042,1499.3805267584648,133.70657183017454,42.38999999999987,7.299759202195352,6.664127969867466,387.0967741934746,149.88265414976954,386.0967741934746,5032.946227898821,70813.70754592557,36.17152287168619
368.2838026888907,1604.3643965444528,24.622746223124707,131.60560564868766,1066.06859442391,657.6156506311893,432.54143962376895,19561.56928561466,486779.24622535484,1546.3625974775507,221.39792383175183,12.62495078650852,2.176597319362896,1.5667062749349703,342.17101300450537,230.2086252383828,387.5561149166896,7169.558108524638,173235.7334299357,16.528636628185385,126.9212354178764,1593.5500000000002,162.82159090448133,1546.0433939237928,9742.943548405145,15505.770938174153,0.9724881699130626,177306.12591425586,6596048.970219848,1519.76,696.7617957379696,1619.2985213360073,0.6065355812539606,6.110630951939961,41.391941391948365,32.25806451618203,1127.8594516497278,21298.2725286339,261516.091879693,1560.625284732721,569.8405603200931,42.80742800278426,8.643341246469081,6.415612271692558,1059.821428571087,752.2935779815901,1131.7855600241128,38344.0081622921,819740.1285223757,54.964757974256145
361.6945268817155,1664.429145398789,25.728474475021656,132.32372917193172,1500.4227124073586,1098.5795312679004,235.299856218057,18386.097832027186,508693.21348582825,1597.7424964253025,166.82333693326933,20.431341348839123,1.0038576233671843,5.873641968112025,174.5336389682171,202.4895430880793,243.4516863182198,8313.124380406676,111954.07390901113,17.033003475063552,128.84486796143648,1636.8489568311495,167.61962482712244,1545.4314150733296,10677.419354856343,16221.367268449325,0.6440045812963003,155437.73972325222,6796311.423886293,1574.7648604188166,627.1594693536883,1694.4149692054361,2.7322577574329547,28.796300113021463,710.0682192424787,674.459899378515,924.5815640457965,6106.223011713288,381290.31055428856,1620.2621468722348,498.31460139225186,74.62491904106378,5.971029500006974,29.713260283237283,794.021899970419,678.8990825687521,928.8361560087982,45020.34483637513,739251.8935305264,59.596759694953334
237.71292492171705,1917.9830908788,18.111537115868728,153.97490709890607,1298.9450197669794,1010.6915745723637,293.23990507105157,18800.34316520557,438467.9647497696,1865.6023211726642,45.84127472070621,17.42660825631487,26.903779530685053,63.714464656031005,406.4553713191895,100.93522633789813,321.79080863786436,9498.079081082606,272333.7342508106,13.942593826491049,161.74362429474616,1906.442851282206,67.42106999935241,1544.2163755305908,9561.427590957916,16247.426218283403,11.042131622882419,163632.96797000442,6227624.972414717,1851.1298623263629,291.2181313036673,1940.5659446558084,3.069369383474722,238.937493143251,331.96944899074987,344.0860215054653,1222.8643636472675,13038.612990005222,277100.572825607,1880.9983018067085,129.47450700892114,51.182000040379535,106.50669595381875,241.06949285620576,1531.9148936171177,322.4662548616243,1216.7208285686831,43757.50656791484,1203748.6072734208,43.96791272188079
174.9445738423141,1966.5507672549786,23.112996655515452,131.99502861949,1344.4605528588831,766.7044397582483,155.47338332506607,19064.11801223514,523751.50035103137,1908.4876279008904,61.28944512011119,8.030160116851116,4.781963088347166,4.048764538383,64.58070490426924,142.64358366081152,152.39487514548082,2542.653434107492,71365.47970981903,11.48334128915911,121.3136430909566,1963.3952590577765,158.52467363402832,1541.672791644852,10599.88162179931,15891.092039091458,3.9724881699130625,187797.40391710144,7122119.637790469,1895.1515131775548,286.32324390450736,1973.7010933332226,0.6023173411742073,12.410691633644205,20.454100606776535,28.25806451618203,393.0741111390481,4023.9176932071023,241062.606801996,1918.5777302610102,165.00960081355078,27.364740942223307,12.936040276842329,17.08627523233769,181.94551439174995,362.972477064286,394.00021951343297,10578.375324019727,273215.97587405675,37.52569032499059
